合约代码,更新时间,最新价,成交量,买价一,买量一,买价一,卖价一,卖量一,换手率
TF1706,10:40:48.500,99.31,3580,99.295,4,99.31,38,15823,3.55497e+009
TF1706,10:40:49.0,99.31,3585,99.3,3,99.31,33,15823,3.55993e+009
TF1706,10:40:49.500,99.3,3586,99.295,3,99.31,33,15822,3.56093e+009
TF1706,10:40:50.0,99.3,3587,99.295,3,99.305,1,15823,3.56192e+009
TF1706,10:40:50.500,99.305,3588,99.295,4,99.305,1,15823,3.56291e+009
TF1706,10:40:51.0,99.305,3589,99.3,1,99.31,33,15822,3.56391e+009
TF1706,10:40:54.500,99.305,3589,99.3,2,99.31,33,15822,3.56391e+009
TF1706,10:40:55.0,99.305,3589,99.3,2,99.31,33,15822,3.56391e+009
TF1706,10:40:57.500,99.305,3589,99.3,2,99.31,33,15822,3.56391e+009
TF1706,10:41:01.500,99.305,3589,99.3,3,99.31,33,15822,3.56391e+009
TF1706,10:41:02.0,99.305,3589,99.3,3,99.31,33,15822,3.56391e+009
TF1706,10:41:05.500,99.305,3589,99.3,3,99.31,33,15822,3.56391e+009
TF1706,10:41:07.500,99.305,3589,99.3,11,99.31,33,15822,3.56391e+009
TF1706,10:41:11.0,99.31,3594,99.305,1,99.31,28,15822,3.56887e+009
TF1706,10:41:11.500,99.305,3595,99.3,3,99.305,1,15822,3.56986e+009
TF1706,10:41:12.0,99.305,3595,99.305,1,99.31,28,15822,3.56986e+009
TF1706,10:41:12.500,99.305,3596,99.3,3,99.31,28,15822,3.57086e+009
TF1706,10:41:17.500,99.3,3599,99.295,4,99.3,22,15821,3.57384e+009
TF1706,10:41:18.0,99.3,3604,99.295,4,99.3,17,15817,3.5788e+009
TF1706,10:41:18.500,99.3,3604,99.295,3,99.3,17,15817,3.5788e+009
TF1706,10:41:21.500,99.3,3607,99.295,3,99.3,14,15814,3.58178e+009
TF1706,10:41:28.0,99.3,3607,99.295,13,99.3,14,15814,3.58178e+009
TF1706,10:41:31.0,99.3,3607,99.295,13,99.3,14,15814,3.58178e+009
TF1706,10:41:32.500,99.3,3607,99.295,13,99.3,14,15814,3.58178e+009
TF1706,10:41:34.500,99.3,3607,99.295,13,99.3,14,15814,3.58178e+009
TF1706,10:41:36.0,99.3,3607,99.295,13,99.3,14,15814,3.58178e+009
TF1706,10:41:39.500,99.3,3607,99.295,13,99.3,14,15814,3.58178e+009
TF1706,10:41:42.500,99.295,3614,99.295,6,99.3,14,15821,3.58873e+009
TF1706,10:41:43.0,99.295,3620,99.29,10,99.295,12,15822,3.59469e+009
TF1706,10:41:43.500,99.295,3620,99.29,10,99.295,2,15822,3.59469e+009
TF1706,10:41:44.0,99.295,3620,99.29,10,99.295,1,15822,3.59469e+009
TF1706,10:41:45.0,99.295,3620,99.29,9,99.295,1,15822,3.59469e+009
TF1706,10:41:45.500,99.295,3620,99.295,1,99.3,14,15822,3.59469e+009
TF1706,10:41:46.0,99.295,3621,99.295,1,99.3,14,15821,3.59568e+009
TF1706,10:41:48.0,99.295,3622,99.29,2,99.3,14,15820,3.59667e+009
TF1706,10:41:49.500,99.295,3622,99.295,6,99.3,14,15820,3.59667e+009
TF1706,10:41:50.0,99.295,3623,99.295,5,99.3,14,15820,3.59767e+009
TF1706,10:41:51.500,99.295,3623,99.295,5,99.3,15,15820,3.59767e+009
TF1706,10:41:54.500,99.295,3623,99.29,2,99.3,15,15820,3.59767e+009
TF1706,10:41:58.0,99.295,3623,99.29,2,99.3,43,15820,3.59767e+009
TF1706,10:41:58.500,99.295,3623,99.295,5,99.3,43,15820,3.59767e+009
TF1706,10:42:03.0,99.295,3623,99.295,5,99.3,43,15820,3.59767e+009
TF1706,10:42:03.500,99.295,3623,99.29,2,99.3,43,15820,3.59767e+009
TF1706,10:42:07.500,99.295,3623,99.295,5,99.3,43,15820,3.59767e+009
TF1706,10:42:09.0,99.295,3623,99.295,5,99.3,43,15820,3.59767e+009
TF1706,10:42:12.500,99.295,3623,99.29,3,99.3,43,15820,3.59767e+009
TF1706,10:42:16.500,99.3,3628,99.29,3,99.3,38,15815,3.60263e+009
TF1706,10:42:31.0,99.3,3628,99.295,40,99.3,38,15815,3.60263e+009
TF1706,10:42:37.0,99.295,3631,99.295,37,99.3,38,15817,3.60561e+009
TF1706,10:42:43.0,99.295,3631,99.295,37,99.3,39,15817,3.60561e+009
TF1706,10:42:43.500,99.295,3633,99.295,36,99.3,38,15817,3.6076e+009
TF1706,10:42:47.0,99.295,3635,99.295,34,99.3,46,15818,3.60958e+009
TF1706,10:42:47.500,99.295,3640,99.295,29,99.3,46,15820,3.61455e+009
TF1706,10:42:48.0,99.295,3644,99.295,25,99.3,46,15820,3.61852e+009
TF1706,10:42:48.500,99.295,3646,99.295,23,99.3,46,15822,3.62051e+009
TF1706,10:42:49.0,99.295,3650,99.295,19,99.3,55,15823,3.62448e+009
TF1706,10:42:50.0,99.295,3650,99.295,19,99.3,57,15823,3.62448e+009
TF1706,10:42:51.500,99.295,3651,99.295,18,99.3,57,15824,3.62547e+009
TF1706,10:42:52.0,99.295,3654,99.295,15,99.3,57,15827,3.62845e+009
TF1706,10:42:54.500,99.295,3654,99.295,15,99.3,56,15827,3.62845e+009
TF1706,10:43:00.500,99.295,3654,99.295,15,99.3,57,15827,3.62845e+009
TF1706,10:43:02.0,99.295,3654,99.295,15,99.3,55,15827,3.62845e+009
TF1706,10:43:02.500,99.295,3666,99.295,3,99.3,63,15829,3.64036e+009
TF1706,10:43:03.0,99.295,3669,99.29,3,99.295,1,15831,3.64334e+009
TF1706,10:43:03.500,99.29,3670,99.29,2,99.295,3,15832,3.64434e+009
TF1706,10:43:04.0,99.29,3672,99.285,3,99.295,11,15832,3.64632e+009
TF1706,10:43:04.500,99.29,3672,99.285,3,99.295,11,15832,3.64632e+009
TF1706,10:43:05.0,99.29,3672,99.285,3,99.295,12,15832,3.64632e+009
TF1706,10:43:05.500,99.29,3672,99.285,3,99.295,13,15832,3.64632e+009
TF1706,10:43:06.0,99.295,3673,99.285,3,99.295,7,15832,3.64731e+009
TF1706,10:43:07.500,99.295,3673,99.285,3,99.295,7,15832,3.64731e+009
TF1706,10:43:12.0,99.285,3674,99.285,2,99.295,7,15832,3.64831e+009
TF1706,10:43:12.500,99.295,3675,99.285,2,99.295,8,15832,3.6493e+009
TF1706,10:43:13.0,99.295,3675,99.285,2,99.295,9,15832,3.6493e+009
TF1706,10:43:15.0,99.295,3675,99.285,2,99.295,9,15832,3.6493e+009
TF1706,10:43:19.0,99.295,3675,99.285,2,99.295,9,15832,3.6493e+009
TF1706,10:43:20.500,99.295,3678,99.285,2,99.295,5,15831,3.65228e+009
TF1706,10:43:21.0,99.295,3678,99.285,3,99.295,7,15831,3.65228e+009
TF1706,10:43:21.500,99.295,3678,99.285,3,99.295,6,15831,3.65228e+009
TF1706,10:43:25.500,99.295,3678,99.285,3,99.295,6,15831,3.65228e+009
TF1706,10:43:27.0,99.285,3681,99.28,3,99.285,7,15832,3.65526e+009
TF1706,10:43:27.500,99.285,3691,99.285,12,99.295,4,15834,3.66519e+009
TF1706,10:43:28.0,99.285,3691,99.285,3,99.295,4,15834,3.66519e+009
TF1706,10:43:29.0,99.285,3691,99.285,3,99.295,5,15834,3.66519e+009
TF1706,10:43:31.0,99.285,3691,99.285,3,99.295,5,15834,3.66519e+009
TF1706,10:43:33.0,99.285,3694,99.28,3,99.285,7,15836,3.66816e+009
TF1706,10:43:33.500,99.285,3699,99.28,3,99.285,2,15838,3.67313e+009
TF1706,10:43:34.0,99.285,3701,99.28,2,99.295,5,15840,3.67511e+009
TF1706,10:43:34.500,99.285,3701,99.285,10,99.295,6,15840,3.67511e+009
TF1706,10:43:35.0,99.285,3701,99.285,10,99.295,6,15840,3.67511e+009
TF1706,10:43:35.500,99.285,3701,99.29,1,99.295,6,15840,3.67511e+009
TF1706,10:43:36.0,99.285,3701,99.29,2,99.295,6,15840,3.67511e+009
TF1706,10:43:37.0,99.29,3703,99.285,10,99.295,7,15840,3.6771e+009
TF1706,10:43:37.500,99.285,3707,99.285,6,99.295,7,15842,3.68107e+009
TF1706,10:43:41.0,99.285,3708,99.285,5,99.295,10,15842,3.68206e+009
TF1706,10:43:41.500,99.285,3711,99.285,2,99.29,2,15842,3.68504e+009
TF1706,10:43:42.0,99.285,3713,99.28,3,99.29,15,15842,3.68703e+009
TF1706,10:43:42.500,99.285,3713,99.28,3,99.29,15,15842,3.68703e+009
TF1706,10:43:43.0,99.285,3713,99.28,2,99.29,15,15842,3.68703e+009
TF1706,10:43:43.500,99.285,3713,99.28,2,99.29,15,15842,3.68703e+009
TF1706,10:43:44.500,99.285,3713,99.28,2,99.29,15,15842,3.68703e+009
TF1706,10:43:45.0,99.285,3713,99.28,2,99.285,2,15842,3.68703e+009
TF1706,10:43:45.500,99.285,3713,99.28,2,99.285,16,15842,3.68703e+009
TF1706,10:43:46.0,99.285,3713,99.28,1,99.285,16,15842,3.68703e+009
TF1706,10:43:46.500,99.28,3714,99.275,2,99.285,16,15842,3.68802e+009
TF1706,10:43:47.0,99.28,3714,99.275,2,99.285,16,15842,3.68802e+009
TF1706,10:43:47.500,99.28,3714,99.275,2,99.285,17,15842,3.68802e+009
TF1706,10:43:50.0,99.28,3714,99.275,2,99.285,15,15842,3.68802e+009
TF1706,10:43:50.500,99.285,3717,99.275,2,99.285,12,15839,3.691e+009
TF1706,10:43:51.0,99.285,3717,99.275,2,99.285,13,15839,3.691e+009
TF1706,10:43:51.500,99.285,3717,99.275,2,99.285,13,15839,3.691e+009
TF1706,10:43:52.500,99.285,3717,99.275,3,99.285,13,15839,3.691e+009
TF1706,10:43:54.500,99.285,3717,99.275,4,99.285,13,15839,3.691e+009
TF1706,10:43:56.0,99.285,3717,99.275,5,99.285,13,15839,3.691e+009
TF1706,10:43:57.0,99.285,3717,99.275,5,99.28,1,15839,3.691e+009
TF1706,10:43:57.500,99.28,3718,99.28,2,99.285,12,15838,3.69199e+009
TF1706,10:43:58.0,99.28,3718,99.28,1,99.285,3,15838,3.69199e+009
TF1706,10:43:59.0,99.28,3718,99.28,1,99.285,5,15838,3.69199e+009
TF1706,10:43:59.500,99.28,3718,99.28,1,99.285,4,15838,3.69199e+009
TF1706,10:44:00.0,99.28,3718,99.275,5,99.285,4,15838,3.69199e+009
TF1706,10:44:01.0,99.28,3718,99.275,5,99.285,6,15838,3.69199e+009
TF1706,10:44:03.0,99.28,3718,99.275,5,99.285,6,15838,3.69199e+009
TF1706,10:44:03.500,99.28,3718,99.275,5,99.285,6,15838,3.69199e+009
TF1706,10:44:08.500,99.28,3718,99.275,5,99.285,6,15838,3.69199e+009
TF1706,10:44:10.0,99.28,3718,99.275,6,99.285,6,15838,3.69199e+009
TF1706,10:44:14.0,99.28,3718,99.275,6,99.285,6,15838,3.69199e+009
TF1706,10:44:18.0,99.28,3718,99.275,6,99.285,6,15838,3.69199e+009
TF1706,10:44:18.500,99.28,3718,99.275,5,99.285,6,15838,3.69199e+009
TF1706,10:44:19.0,99.28,3718,99.275,5,99.285,5,15838,3.69199e+009
TF1706,10:44:19.500,99.28,3718,99.275,5,99.285,6,15838,3.69199e+009
TF1706,10:44:24.500,99.28,3718,99.275,5,99.285,6,15838,3.69199e+009
TF1706,10:44:30.0,99.28,3718,99.275,5,99.285,5,15838,3.69199e+009
TF1706,10:44:30.500,99.28,3718,99.28,1,99.285,5,15838,3.69199e+009
TF1706,10:44:32.500,99.28,3718,99.275,5,99.285,5,15838,3.69199e+009
TF1706,10:44:33.0,99.28,3718,99.28,1,99.285,5,15838,3.69199e+009
TF1706,10:44:43.0,99.28,3718,99.275,4,99.285,6,15838,3.69199e+009
TF1706,10:44:47.500,99.275,3719,99.275,3,99.285,17,15837,3.69299e+009
TF1706,10:44:48.0,99.275,3719,99.275,3,99.28,2,15837,3.69299e+009
TF1706,10:44:48.500,99.275,3719,99.275,2,99.28,4,15837,3.69299e+009
TF1706,10:44:49.0,99.28,3724,99.275,1,99.285,17,15839,3.69795e+009
TF1706,10:44:54.500,99.28,3724,99.275,2,99.285,20,15839,3.69795e+009
TF1706,10:44:57.0,99.28,3724,99.275,3,99.285,20,15839,3.69795e+009
TF1706,10:44:57.500,99.275,3726,99.275,1,99.285,25,15838,3.69994e+009
TF1706,10:44:58.0,99.275,3727,99.27,2,99.28,2,15839,3.70093e+009
TF1706,10:44:58.500,99.275,3727,99.27,2,99.28,4,15839,3.70093e+009
TF1706,10:45:03.0,99.275,3727,99.27,2,99.28,4,15839,3.70093e+009
TF1706,10:45:04.500,99.275,3727,99.27,12,99.28,4,15839,3.70093e+009
TF1706,10:45:07.0,99.275,3727,99.27,12,99.28,4,15839,3.70093e+009
TF1706,10:45:07.500,99.27,3728,99.27,11,99.28,4,15839,3.70192e+009
TF1706,10:45:08.0,99.27,3728,99.27,11,99.28,4,15839,3.70192e+009
TF1706,10:45:08.500,99.27,3728,99.27,11,99.28,5,15839,3.70192e+009
TF1706,10:45:13.500,99.27,3728,99.27,12,99.28,5,15839,3.70192e+009
TF1706,10:45:19.500,99.28,3733,99.28,1,99.285,21,15839,3.70688e+009
TF1706,10:45:20.0,99.285,3735,99.275,1,99.285,8,15839,3.70887e+009
TF1706,10:45:20.500,99.285,3735,99.275,2,99.285,15,15839,3.70887e+009
TF1706,10:45:21.0,99.285,3735,99.275,2,99.285,20,15839,3.70887e+009
TF1706,10:45:22.0,99.285,3735,99.275,2,99.285,20,15839,3.70887e+009
TF1706,10:45:22.500,99.285,3735,99.275,2,99.285,20,15839,3.70887e+009
TF1706,10:45:25.500,99.285,3735,99.275,2,99.285,17,15839,3.70887e+009
TF1706,10:45:26.0,99.285,3735,99.28,10,99.285,17,15839,3.70887e+009
TF1706,10:45:28.0,99.285,3735,99.28,10,99.285,20,15839,3.70887e+009
TF1706,10:45:28.500,99.285,3735,99.28,10,99.285,17,15839,3.70887e+009
TF1706,10:45:29.0,99.28,3736,99.28,9,99.285,15,15839,3.70986e+009
TF1706,10:45:29.500,99.28,3740,99.28,5,99.285,21,15843,3.71383e+009
TF1706,10:45:30.0,99.28,3740,99.28,5,99.285,18,15843,3.71383e+009
TF1706,10:45:33.0,99.28,3740,99.28,5,99.285,15,15843,3.71383e+009
TF1706,10:45:34.500,99.28,3740,99.28,5,99.285,15,15843,3.71383e+009
TF1706,10:45:35.0,99.285,3744,99.28,5,99.285,7,15840,3.71781e+009
TF1706,10:45:35.500,99.285,3744,99.28,6,99.285,4,15840,3.71781e+009
TF1706,10:45:36.500,99.285,3744,99.28,6,99.285,4,15840,3.71781e+009
TF1706,10:45:41.500,99.285,3744,99.28,16,99.285,4,15840,3.71781e+009
TF1706,10:45:42.0,99.285,3749,99.28,16,99.29,13,15843,3.72277e+009
TF1706,10:45:42.500,99.285,3749,99.28,16,99.29,13,15843,3.72277e+009
TF1706,10:45:43.0,99.285,3749,99.285,1,99.29,13,15843,3.72277e+009
TF1706,10:45:43.500,99.285,3749,99.285,2,99.29,13,15843,3.72277e+009
TF1706,10:45:44.0,99.285,3749,99.285,3,99.29,13,15843,3.72277e+009
TF1706,10:45:49.500,99.285,3749,99.285,3,99.29,13,15843,3.72277e+009
TF1706,10:45:51.0,99.285,3749,99.285,3,99.29,16,15843,3.72277e+009
TF1706,10:45:51.500,99.285,3749,99.285,1,99.29,16,15843,3.72277e+009
TF1706,10:45:53.0,99.285,3750,99.28,16,99.29,16,15842,3.72376e+009
TF1706,10:45:53.500,99.285,3750,99.28,16,99.285,2,15842,3.72376e+009
TF1706,10:45:54.0,99.285,3750,99.28,15,99.285,13,15842,3.72376e+009
TF1706,10:45:54.500,99.285,3750,99.28,15,99.285,11,15842,3.72376e+009
TF1706,10:46:00.0,99.285,3750,99.28,15,99.285,7,15842,3.72376e+009
TF1706,10:46:00.500,99.285,3751,99.28,15,99.285,6,15842,3.72476e+009
TF1706,10:46:01.0,99.285,3751,99.28,15,99.285,6,15842,3.72476e+009
TF1706,10:46:04.0,99.285,3751,99.28,15,99.285,6,15842,3.72476e+009
TF1706,10:46:04.500,99.285,3751,99.28,15,99.285,6,15842,3.72476e+009
TF1706,10:46:16.500,99.285,3751,99.28,15,99.285,10,15842,3.72476e+009
TF1706,10:46:27.500,99.285,3751,99.28,15,99.285,17,15842,3.72476e+009
TF1706,10:46:28.0,99.28,3753,99.28,13,99.285,17,15842,3.72674e+009
TF1706,10:46:29.0,99.285,3772,99.28,13,99.29,9,15861,3.74561e+009
TF1706,10:46:29.500,99.285,3772,99.28,13,99.29,7,15861,3.74561e+009
TF1706,10:46:30.0,99.285,3772,99.28,13,99.29,9,15861,3.74561e+009
TF1706,10:46:31.500,99.285,3772,99.28,13,99.29,9,15861,3.74561e+009
TF1706,10:46:35.500,99.285,3772,99.28,13,99.29,4,15861,3.74561e+009
TF1706,10:46:36.0,99.285,3772,99.285,1,99.29,9,15861,3.74561e+009
TF1706,10:46:36.500,99.285,3772,99.285,3,99.29,4,15861,3.74561e+009
TF1706,10:46:37.0,99.285,3772,99.285,3,99.29,9,15861,3.74561e+009
TF1706,10:46:46.0,99.285,3772,99.285,3,99.29,4,15861,3.74561e+009
TF1706,10:46:46.500,99.285,3772,99.285,3,99.29,3,15861,3.74561e+009
TF1706,10:46:52.500,99.285,3775,99.28,14,99.285,7,15862,3.74858e+009
TF1706,10:47:04.500,99.285,3775,99.28,14,99.285,9,15862,3.74858e+009
TF1706,10:47:05.0,99.28,3776,99.28,13,99.285,9,15863,3.74958e+009
TF1706,10:47:06.0,99.28,3786,99.28,3,99.285,14,15873,3.75951e+009
TF1706,10:47:06.500,99.28,3788,99.275,2,99.28,1,15873,3.76149e+009
TF1706,10:47:07.0,99.28,3788,99.275,2,99.28,2,15873,3.76149e+009
TF1706,10:47:11.0,99.275,3790,99.27,2,99.28,2,15873,3.76348e+009
TF1706,10:47:11.500,99.275,3790,99.27,2,99.28,3,15873,3.76348e+009
TF1706,10:47:12.0,99.275,3790,99.27,2,99.275,1,15873,3.76348e+009
TF1706,10:47:12.500,99.275,3790,99.27,2,99.275,1,15873,3.76348e+009
TF1706,10:47:13.500,99.275,3790,99.27,2,99.275,3,15873,3.76348e+009
TF1706,10:47:14.0,99.27,3791,99.27,1,99.275,3,15873,3.76447e+009
TF1706,10:47:14.500,99.27,3792,99.265,1,99.27,1,15873,3.76546e+009
TF1706,10:47:15.0,99.27,3792,99.265,2,99.27,5,15873,3.76546e+009
TF1706,10:47:17.500,99.27,3792,99.265,2,99.27,6,15873,3.76546e+009
TF1706,10:47:19.0,99.27,3792,99.265,2,99.27,7,15873,3.76546e+009
TF1706,10:47:19.500,99.27,3792,99.265,1,99.27,7,15873,3.76546e+009
TF1706,10:47:20.0,99.265,3793,99.26,5,99.265,9,15873,3.76645e+009
TF1706,10:47:20.500,99.265,3793,99.26,5,99.265,10,15873,3.76645e+009
TF1706,10:47:21.0,99.265,3793,99.26,5,99.265,10,15873,3.76645e+009
TF1706,10:47:22.500,99.265,3793,99.26,5,99.265,10,15873,3.76645e+009
TF1706,10:47:24.0,99.265,3793,99.26,6,99.265,10,15873,3.76645e+009
TF1706,10:47:24.500,99.265,3793,99.26,5,99.265,10,15873,3.76645e+009
TF1706,10:47:25.0,99.265,3803,99.26,6,99.27,4,15882,3.77638e+009
TF1706,10:47:25.500,99.27,3805,99.265,6,99.27,1,15882,3.77837e+009
TF1706,10:47:26.0,99.27,3806,99.27,8,99.275,4,15882,3.77936e+009
TF1706,10:47:26.500,99.27,3806,99.27,6,99.275,3,15882,3.77936e+009
TF1706,10:47:27.0,99.275,3809,99.275,4,99.28,2,15882,3.78234e+009
TF1706,10:47:27.500,99.275,3813,99.27,1,99.275,4,15880,3.78631e+009
TF1706,10:47:28.0,99.275,3813,99.265,5,99.275,1,15880,3.78631e+009
TF1706,10:47:28.500,99.275,3813,99.265,5,99.275,1,15880,3.78631e+009
TF1706,10:47:29.0,99.275,3813,99.265,5,99.275,1,15880,3.78631e+009
TF1706,10:47:30.500,99.275,3813,99.265,6,99.275,1,15880,3.78631e+009
TF1706,10:47:31.0,99.275,3813,99.265,6,99.275,1,15880,3.78631e+009
TF1706,10:47:35.500,99.275,3813,99.265,4,99.275,1,15880,3.78631e+009
TF1706,10:47:39.500,99.265,3814,99.265,3,99.275,1,15879,3.7873e+009
TF1706,10:47:40.0,99.265,3814,99.265,3,99.27,4,15879,3.7873e+009
TF1706,10:47:40.500,99.265,3817,99.26,6,99.265,1,15881,3.79028e+009
TF1706,10:47:41.0,99.265,3818,99.265,2,99.275,2,15881,3.79127e+009
TF1706,10:47:41.500,99.265,3819,99.26,6,99.265,9,15881,3.79226e+009
TF1706,10:47:42.0,99.265,3821,99.26,6,99.265,7,15882,3.79425e+009
TF1706,10:47:44.500,99.265,3821,99.26,6,99.265,7,15882,3.79425e+009
TF1706,10:47:47.500,99.265,3821,99.26,6,99.265,7,15882,3.79425e+009
TF1706,10:47:48.0,99.265,3821,99.26,6,99.265,8,15882,3.79425e+009
TF1706,10:47:48.500,99.26,3822,99.26,4,99.265,8,15882,3.79524e+009
TF1706,10:47:49.0,99.26,3826,99.255,1,99.26,2,15882,3.79921e+009
TF1706,10:47:49.500,99.26,3826,99.26,1,99.265,8,15882,3.79921e+009
TF1706,10:47:50.0,99.26,3826,99.26,2,99.265,8,15882,3.79921e+009
TF1706,10:47:50.500,99.26,3826,99.26,2,99.265,8,15882,3.79921e+009
TF1706,10:47:53.500,99.26,3826,99.26,2,99.265,7,15882,3.79921e+009
TF1706,10:47:54.0,99.26,3826,99.255,3,99.265,7,15882,3.79921e+009
TF1706,10:47:54.500,99.26,3826,99.26,1,99.265,7,15882,3.79921e+009
TF1706,10:47:55.0,99.26,3826,99.26,1,99.265,7,15882,3.79921e+009
TF1706,10:47:56.0,99.25,3835,99.25,9,99.265,7,15883,3.80814e+009
TF1706,10:47:56.500,99.25,3835,99.25,9,99.255,4,15883,3.80814e+009
TF1706,10:47:57.0,99.25,3835,99.25,9,99.26,1,15883,3.80814e+009
TF1706,10:47:57.500,99.255,3836,99.25,9,99.26,1,15883,3.80914e+009
TF1706,10:47:58.0,99.255,3837,99.25,9,99.26,2,15882,3.81013e+009
TF1706,10:47:59.0,99.255,3837,99.25,9,99.26,2,15882,3.81013e+009
TF1706,10:47:59.500,99.255,3837,99.255,1,99.26,2,15882,3.81013e+009
TF1706,10:48:00.0,99.255,3837,99.255,2,99.26,2,15882,3.81013e+009
TF1706,10:48:00.500,99.255,3837,99.255,1,99.26,2,15882,3.81013e+009
TF1706,10:48:01.0,99.26,3839,99.255,2,99.265,8,15882,3.81212e+009
TF1706,10:48:01.500,99.26,3839,99.255,2,99.265,8,15882,3.81212e+009
TF1706,10:48:02.0,99.26,3839,99.255,2,99.265,9,15882,3.81212e+009
TF1706,10:48:03.0,99.26,3839,99.255,2,99.265,2,15882,3.81212e+009
TF1706,10:48:03.500,99.26,3839,99.255,2,99.26,1,15882,3.81212e+009
TF1706,10:48:04.0,99.26,3840,99.26,1,99.265,2,15882,3.81311e+009
TF1706,10:48:04.500,99.26,3840,99.26,2,99.265,2,15882,3.81311e+009
TF1706,10:48:05.0,99.26,3841,99.26,2,99.265,1,15881,3.8141e+009
TF1706,10:48:06.0,99.26,3841,99.26,2,99.265,1,15881,3.8141e+009
TF1706,10:48:06.500,99.26,3842,99.255,2,99.265,1,15880,3.81509e+009
TF1706,10:48:07.500,99.26,3842,99.255,2,99.265,1,15880,3.81509e+009
TF1706,10:48:10.0,99.26,3842,99.255,2,99.265,1,15880,3.81509e+009
TF1706,10:48:11.500,99.26,3842,99.255,2,99.265,1,15880,3.81509e+009
TF1706,10:48:12.0,99.26,3842,99.255,2,99.265,1,15880,3.81509e+009
TF1706,10:48:12.500,99.255,3844,99.25,10,99.255,8,15880,3.81708e+009
TF1706,10:48:13.0,99.255,3852,99.255,5,99.265,1,15882,3.82502e+009
TF1706,10:48:13.500,99.255,3852,99.255,2,99.265,1,15882,3.82502e+009
TF1706,10:48:14.0,99.255,3852,99.255,2,99.265,2,15882,3.82502e+009
TF1706,10:48:16.0,99.255,3852,99.255,2,99.265,3,15882,3.82502e+009
TF1706,10:48:17.0,99.255,3852,99.255,2,99.265,3,15882,3.82502e+009
TF1706,10:48:18.0,99.255,3852,99.255,11,99.265,3,15882,3.82502e+009
TF1706,10:48:19.0,99.255,3852,99.255,11,99.265,10,15882,3.82502e+009
TF1706,10:48:22.0,99.255,3852,99.255,13,99.265,10,15882,3.82502e+009
TF1706,10:48:22.500,99.255,3852,99.255,16,99.265,10,15882,3.82502e+009
TF1706,10:48:34.500,99.255,3852,99.255,17,99.265,10,15882,3.82502e+009
TF1706,10:48:38.0,99.255,3852,99.255,17,99.265,10,15882,3.82502e+009
TF1706,10:48:45.0,99.255,3852,99.255,17,99.265,10,15882,3.82502e+009
TF1706,10:48:45.500,99.255,3852,99.255,16,99.265,10,15882,3.82502e+009
TF1706,10:48:46.500,99.255,3852,99.255,16,99.265,10,15882,3.82502e+009
TF1706,10:48:47.0,99.255,3852,99.255,16,99.265,10,15882,3.82502e+009
TF1706,10:48:49.0,99.255,3852,99.255,16,99.265,10,15882,3.82502e+009
TF1706,10:48:49.500,99.255,3852,99.255,16,99.26,1,15882,3.82502e+009
TF1706,10:48:50.0,99.255,3852,99.255,16,99.26,1,15882,3.82502e+009
TF1706,10:48:50.500,99.255,3852,99.26,5,99.265,12,15882,3.82502e+009
TF1706,10:48:51.0,99.255,3852,99.26,4,99.265,12,15882,3.82502e+009
TF1706,10:48:52.500,99.255,3852,99.26,4,99.265,12,15882,3.82502e+009
TF1706,10:48:53.0,99.255,3852,99.26,4,99.265,12,15882,3.82502e+009
TF1706,10:48:53.500,99.26,3856,99.255,13,99.26,3,15885,3.82899e+009
TF1706,10:48:56.0,99.26,3856,99.255,13,99.26,3,15885,3.82899e+009
TF1706,10:48:57.0,99.26,3856,99.255,13,99.26,3,15885,3.82899e+009
TF1706,10:49:00.0,99.26,3856,99.255,12,99.26,3,15885,3.82899e+009
TF1706,10:49:01.500,99.26,3856,99.255,12,99.26,4,15885,3.82899e+009
TF1706,10:49:02.500,99.255,3859,99.255,9,99.26,4,15885,3.83197e+009
TF1706,10:49:03.0,99.255,3863,99.255,5,99.26,4,15888,3.83594e+009
